id,battery_power,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,talk_time,bluetooth,gen,cores,speed,sim,f_camera,camera,memory,screen,wifi,price,resolution,DPI_W,call_ratio
1670,1569,0.9,190,371,665,3905,6,2,4,Yes,4,quad,medium,Dual,4.0,6.0,53.5146484375,LCD,none,1363.38,246715,831.25,392.25
1671,1146,0.4,111,73,583,291,19,9,11,No,4,penta,high,Single,5.0,10.0,56.2314453125,Touch,b,639.76,42559,161.94444444444443,104.18181818181819
1672,1379,0.8,118,98,755,1693,11,4,18,Yes,4,octa,medium,Single,6.0,13.0,9.12890625,LCD,b,828.53,73990,471.875,76.61111111111111
1673,1504,0.3,152,395,1853,1788,13,11,13,No,4,quad,medium,Dual,7.0,9.0,25.3330078125,LCD,b,893.16,731935,421.1363636363637,115.6923076923077
1674,1945,0.7,112,1064,1540,3322,18,7,20,No,2,hexa,medium,Single,3.0,5.0,25.8525390625,LCD,a,1138.46,1638560,550.0,97.25
1675,1630,0.9,80,712,1726,1751,12,10,20,Yes,4,hexa,high,Dual,,1.0,32.1416015625,LCD,b,1082.17,1228912,431.5,81.5
1676,1125,0.4,117,774,939,1641,14,8,12,Yes,3,single,high,Single,10.0,14.0,22.892578125,Touch,none,772.91,726786,293.4375,93.75
1677,614,0.1,178,1012,1040,2854,10,7,12,Yes,4,hepta,low,Single,4.0,7.0,49.669921875,LCD,g,943.77,1052480,371.42857142857144,51.166666666666664
1678,854,0.9,101,730,1148,3115,7,0,2,No,4,quad,medium,Single,5.0,9.0,17.021484375,LCD,none,900.52,838040,inf,427.0
1679,1470,0.1,121,777,1090,3259,10,1,14,Yes,3,single,medium,Dual,6.0,9.0,44.5146484375,LCD,g,928.67,846930,2725.0,105.0
1680,1826,0.6,172,973,1633,1612,17,9,17,Yes,4,octa,low,Dual,5.0,6.0,48.59765625,Touch,none,987.18,1588909,453.61111111111114,107.41176470588235
1681,807,0.2,127,245,829,2319,5,4,4,Yes,2,quad,low,Dual,,,36.974609375,LCD,none,665.08,203105,518.125,201.75
1682,1996,0.1,138,937,1083,1258,17,14,16,Yes,4,penta,high,Dual,,4.0,7.3662109375,LCD,none,939.15,1014771,193.39285714285717,124.75
1683,1083,0.7,158,937,1164,1543,18,3,10,Yes,2,penta,medium,Single,3.0,5.0,40.5712890625,LCD,b,593.18,1090668,970.0,108.3
1684,1035,0.3,178,574,1171,3991,12,4,19,No,4,dual,low,Dual,14.0,15.0,48.5078125,LCD,none,1145.72,672154,731.875,54.473684210526315
1685,1521,0.3,143,678,1630,3555,5,2,19,Yes,4,single,medium,Single,5.0,9.0,61.5048828125,LCD,none,1245.21,1105140,2037.5,80.05263157894737
1686,1314,1.0,87,82,512,3411,17,16,18,Yes,4,quad,high,Dual,13.0,18.0,5.2626953125,LCD,none,1076.13,41984,80.0,73.0
1687,535,0.2,190,398,1775,524,9,3,4,No,2,octa,medium,Single,5.0,19.0,23.5380859375,LCD,none,551.7,706450,1479.1666666666665,133.75
1688,673,0.4,142,1096,1570,3541,18,17,4,Yes,4,hexa,medium,Single,13.0,14.0,35.138671875,LCD,a,1006.78,1720720,230.8823529411765,168.25
1689,1219,0.3,169,1419,1698,1998,9,2,4,No,2,hexa,medium,Dual,5.0,7.0,4.7724609375,LCD,none,877.17,2409462,2122.5,304.75
1690,1606,0.9,200,157,770,3437,11,1,2,Yes,4,penta,low,Dual,,,32.5673828125,LCD,none,1152.67,120890,1925.0,803.0
1691,1603,0.5,114,430,1207,1637,17,3,11,Yes,4,dual,low,Dual,1.0,8.0,17.2421875,LCD,g,727.6,519010,1005.8333333333333,145.72727272727272
1692,1958,0.4,153,1524,1848,3064,7,6,3,No,4,single,low,Single,6.0,14.0,51.21484375,LCD,none,1237.19,2816352,770.0,652.6666666666666
1693,695,0.6,196,1649,1829,2855,16,13,7,No,4,dual,low,Single,18.0,19.0,12.703125,Touch,b,1222.54,3016021,351.73076923076917,99.28571428571429
1694,1441,0.5,106,254,954,1393,9,4,4,No,4,single,low,Dual,,12.0,51.8564453125,Touch,g,869.19,242316,596.25,360.25
1695,1470,0.4,138,1790,1988,1633,18,4,4,No,4,hepta,medium,Dual,4.0,10.0,33.181640625,LCD,none,1011.12,3558520,1242.5,367.5
1696,1890,0.5,127,1438,1832,2392,10,4,15,No,4,quad,medium,Single,4.0,5.0,47.4775390625,LCD,g,1137.46,2634416,1145.0,126.0
1697,1152,0.3,82,1304,1673,3284,15,2,8,Yes,4,dual,medium,Dual,,,25.482421875,LCD,n,1392.46,2181592,2091.25,144.0
1698,1619,0.9,117,813,1180,464,7,5,16,Yes,3,hexa,low,Single,3.0,9.0,20.310546875,LCD,b,801.63,959340,590.0,101.1875
1699,1002,0.7,180,948,1007,1234,19,13,18,Yes,3,hepta,medium,Single,1.0,7.0,44.5595703125,Touch,none,752.29,954636,193.65384615384616,55.666666666666664
1700,742,0.7,139,1161,1288,292,8,0,6,Yes,4,triple,low,Single,,1.0,35.8388671875,Touch,b,648.87,1495368,inf,123.66666666666667
1701,1306,0.4,174,867,1258,2521,6,5,16,Yes,4,triple,medium,Dual,2.0,9.0,32.7724609375,LCD,none,1103.46,1090686,629.0,81.625
1702,1424,0.6,180,181,1199,2658,15,0,19,Yes,3,penta,high,Dual,,,19.80078125,LCD,none,1035.56,217019,inf,74.94736842105263
1703,942,0.5,91,754,1532,587,6,3,13,No,2,quad,medium,Dual,8.0,9.0,27.1376953125,Touch,b,457.39,1155128,1276.6666666666667,72.46153846153847
1704,1934,0.1,118,242,1127,2190,18,1,9,Yes,4,quad,high,Single,8.0,16.0,2.0732421875,LCD,g,972.26,272734,2817.5,214.88888888888889
1705,1290,0.3,110,405,742,879,16,2,8,Yes,4,quad,medium,Dual,19.0,20.0,35.2421875,LCD,none,728.93,300510,927.5,161.25
1706,930,0.9,80,1569,1763,1743,7,1,9,No,2,single,medium,Dual,,13.0,53.240234375,Touch,none,800.54,2766147,4407.5,103.33333333333333
1707,1699,0.1,156,105,1099,1181,16,0,18,Yes,3,quad,low,Single,16.0,20.0,21.1669921875,Touch,none,650.25,115395,inf,94.38888888888889
1708,1849,0.5,181,978,1986,3330,14,4,15,Yes,3,hepta,low,Single,1.0,12.0,28.853515625,LCD,b,1238.54,1942308,1241.25,123.26666666666667
1709,1922,0.6,153,725,1882,3564,12,1,17,No,4,octa,low,Single,15.0,16.0,41.5556640625,LCD,none,1076.47,1364450,4705.0,113.05882352941177
1710,548,0.4,146,657,1657,562,17,14,8,No,4,quad,medium,Dual,,14.0,55.4775390625,Touch,a,685.5,1088649,295.89285714285717,68.5
1711,916,0.2,82,1147,1393,1659,11,10,11,Yes,4,quad,low,Single,,1.0,45.7099609375,Touch,none,785.79,1597771,348.25,83.27272727272727
1712,1783,0.6,183,910,1566,1816,12,7,7,Yes,2,octa,low,Single,8.0,11.0,14.1474609375,LCD,a,932.32,1425060,559.2857142857143,254.71428571428572
1713,1083,0.8,156,295,503,1338,16,8,5,Yes,4,penta,medium,Dual,2.0,9.0,48.3115234375,Touch,n,794.07,148385,157.1875,216.6
1714,1698,0.8,131,26,508,2992,15,3,17,No,4,octa,high,Single,10.0,12.0,7.6220703125,Touch,none,1242.02,13208,423.33333333333337,99.88235294117646
1715,1969,0.2,85,332,764,315,16,7,7,No,4,octa,low,Dual,5.0,20.0,7.6474609375,Touch,none,652.73,253648,272.85714285714283,281.2857142857143
1716,869,0.6,197,519,533,3249,19,0,12,No,2,hepta,medium,Single,,3.0,2.74609375,LCD,a,1065.22,276627,inf,72.41666666666667
1717,1337,0.7,200,161,1029,3242,10,1,20,Yes,2,quad,high,Dual,,1.0,5.484375,Touch,none,783.52,165669,2572.5,66.85
1718,637,0.6,194,1080,1289,2725,15,10,7,Yes,2,quad,low,Dual,2.0,6.0,27.6484375,LCD,none,721.05,1392120,322.25,91.0
1719,833,0.3,145,649,1290,586,19,8,19,Yes,4,quad,low,Dual,,2.0,27.2080078125,LCD,g,755.67,837210,403.125,43.8421052631579
1720,1248,0.4,89,71,1686,2454,9,8,13,No,4,triple,high,Single,6.0,8.0,9.171875,Touch,none,1107.09,119706,526.875,96.0
1721,1174,1.0,147,744,1244,804,17,14,16,Yes,2,quad,low,Single,7.0,20.0,29.5546875,Touch,b,523.54,925536,222.14285714285717,73.375
1722,1831,0.2,148,437,1113,2460,10,5,18,Yes,4,hepta,high,Single,3.0,14.0,43.2490234375,LCD,none,992.19,486381,556.5,101.72222222222223
1723,1002,0.1,146,115,1111,1295,18,15,17,No,3,single,high,Dual,7.0,10.0,26.7412109375,LCD,b,591.39,127765,185.16666666666666,58.94117647058823
1724,1010,0.9,139,547,957,2625,15,11,12,Yes,4,penta,medium,Dual,2.0,3.0,8.3359375,Touch,none,755.56,523479,217.5,84.16666666666667
1725,1117,0.1,177,495,1035,1999,15,9,2,Yes,3,dual,low,Dual,2.0,19.0,21.30078125,LCD,b,573.61,512325,287.5,558.5
1726,990,0.9,153,1466,1717,2698,11,8,6,Yes,3,dual,high,Dual,3.0,7.0,15.0537109375,LCD,none,937.77,2517122,536.5625,165.0
1727,1564,0.1,129,117,1115,3742,13,3,13,No,4,hexa,medium,Single,5.0,16.0,25.677734375,Touch,none,1204.42,130455,929.1666666666667,120.3076923076923
1728,1065,0.1,158,760,1722,1193,16,13,20,No,4,penta,high,Dual,,3.0,20.7626953125,LCD,a,770.79,1308720,331.15384615384613,53.25
1729,1982,0.1,129,764,1873,3511,16,14,15,No,3,hepta,medium,Single,12.0,16.0,23.3671875,Touch,a,1159.7,1430972,334.46428571428567,132.13333333333333
1730,1607,1.0,192,776,1005,885,11,1,14,No,4,dual,medium,Dual,6.0,8.0,19.7099609375,Touch,none,885.75,779880,2512.5,114.78571428571429
1731,1066,0.5,167,53,1504,1044,8,7,11,No,4,penta,high,Dual,6.0,7.0,5.5986328125,LCD,none,807.97,79712,537.1428571428571,96.9090909090909
1732,681,0.9,194,371,1702,2548,6,1,5,No,4,penta,low,Dual,12.0,19.0,17.314453125,LCD,a,1035.36,631442,4255.0,136.2
1733,1163,0.9,132,728,818,2940,13,0,15,Yes,4,dual,medium,Dual,,1.0,19.3564453125,LCD,n,742.32,595504,inf,77.53333333333333
1734,1285,0.8,199,1791,1896,3966,17,15,2,No,4,penta,low,Dual,4.0,7.0,11.2158203125,Touch,b,1379.29,3395736,316.0,642.5
1735,753,0.1,121,606,1316,3484,11,10,16,Yes,4,octa,low,Single,11.0,20.0,47.4814453125,LCD,none,1125.32,797496,329.0,47.0625
1736,1779,0.8,90,1225,1717,1246,12,2,20,Yes,2,single,high,Dual,2.0,3.0,5.439453125,Touch,none,876.77,2103325,2146.25,88.95
1737,987,0.5,83,419,736,2757,17,12,15,Yes,4,triple,medium,Single,4.0,8.0,51.3818359375,Touch,none,1129.6,308384,153.33333333333334,65.8
1738,511,0.6,136,367,1264,2378,18,3,4,No,4,triple,low,Dual,15.0,18.0,23.7890625,LCD,none,1014.05,463888,1053.3333333333333,127.75
1739,1044,0.7,104,1230,1263,1794,18,7,19,No,4,hexa,medium,Single,4.0,5.0,11.9267578125,Touch,g,903.46,1553490,451.07142857142856,54.94736842105263
1740,1855,0.6,187,267,1161,3933,7,0,7,No,3,octa,low,Single,5.0,18.0,31.7080078125,LCD,g,1342.81,309987,inf,265.0
1741,946,0.1,186,273,891,1637,7,3,6,Yes,3,hexa,medium,Single,9.0,10.0,25.89453125,LCD,b,636.1,243243,742.5,157.66666666666666
1742,657,0.1,110,705,1905,783,6,1,11,Yes,3,octa,medium,Dual,2.0,8.0,20.9150390625,Touch,none,657.44,1343025,4762.5,59.72727272727273
1743,1673,0.5,182,214,679,3094,12,4,20,Yes,2,penta,medium,Single,2.0,6.0,41.8193359375,LCD,none,805.59,145306,424.375,83.65
1744,731,0.5,130,424,1032,1774,12,8,10,Yes,4,octa,low,Dual,,,27.9921875,LCD,none,843.36,437568,322.5,73.1
1745,926,0.8,161,84,793,256,18,7,2,Yes,4,hepta,low,Single,6.0,14.0,58.1806640625,LCD,b,514.37,66612,283.2142857142857,463.0
1746,1261,0.3,86,605,1429,1365,9,3,16,No,4,dual,low,Single,3.0,9.0,51.087890625,LCD,a,750.66,864545,1190.8333333333333,78.8125
1747,618,0.2,188,1175,1586,2339,19,2,10,No,4,triple,medium,Single,11.0,20.0,44.564453125,Touch,none,705.02,1863550,1982.5,61.8
1748,936,0.2,129,657,938,2049,12,8,5,Yes,4,dual,high,Single,5.0,6.0,56.22265625,Touch,none,768.87,616266,293.125,187.2
1749,1485,0.8,158,371,1023,3241,14,11,11,Yes,4,penta,low,Dual,,1.0,27.5537109375,Touch,none,1017.84,379533,232.5,135.0
1750,1339,0.5,80,833,1441,867,8,3,3,Yes,4,quad,low,Dual,10.0,11.0,21.0400390625,Touch,none,900.49,1200353,1200.8333333333333,446.3333333333333
1751,508,0.7,82,102,1195,2175,14,4,14,Yes,2,penta,medium,Single,1.0,9.0,49.515625,LCD,b,645.21,121890,746.875,36.285714285714285
1752,1938,0.5,121,1299,1935,3497,18,10,18,Yes,2,dual,low,Dual,5.0,9.0,43.5859375,Touch,none,1141.94,2513565,483.75,107.66666666666667
1753,995,0.1,104,258,1889,609,11,3,5,No,3,quad,medium,Dual,1.0,3.0,10.4892578125,LCD,a,545.52,487362,1574.1666666666665,199.0
1754,1086,0.2,111,56,1150,3285,11,5,17,Yes,4,hexa,medium,Dual,,1.0,42.2373046875,Touch,none,1502.15,64400,575.0,63.88235294117647
1755,1322,0.1,157,443,708,3684,15,8,6,No,4,single,high,Dual,1.0,3.0,34.755859375,LCD,none,1314.26,313644,221.25,220.33333333333334
1756,1864,0.1,181,1279,1793,3586,19,9,8,No,2,hexa,medium,Dual,2.0,6.0,55.7939453125,LCD,n,1342.52,2293247,498.05555555555554,233.0
1757,1944,0.5,92,313,712,2322,19,8,7,Yes,4,quad,low,Single,1.0,9.0,26.0458984375,LCD,g,1275.16,222856,222.5,277.7142857142857
1758,581,0.2,180,523,565,354,10,4,13,No,4,dual,low,Single,5.0,10.0,55.431640625,Touch,a,591.17,295495,353.125,44.69230769230769
1759,1020,0.7,128,919,1482,3204,18,1,9,Yes,4,quad,low,Dual,3.0,4.0,27.4072265625,LCD,g,1179.26,1361958,3705.0,113.33333333333333
1760,1936,0.1,139,570,1021,1400,17,7,3,No,2,triple,medium,Single,2.0,3.0,43.3974609375,LCD,b,674.55,581970,364.64285714285717,645.3333333333334
1761,1329,0.6,198,380,682,2308,11,10,9,Yes,4,octa,medium,Single,5.0,6.0,23.0302734375,Touch,none,949.27,259160,170.5,147.66666666666666
1762,808,0.5,105,119,529,1082,15,5,10,Yes,3,octa,low,Dual,3.0,15.0,45.2900390625,LCD,b,447.06,62951,264.5,80.8
1763,994,0.9,164,296,839,3104,17,7,11,No,2,dual,medium,Dual,4.0,17.0,39.8505859375,LCD,none,926.96,248344,299.64285714285717,90.36363636363636
1764,1811,0.2,82,358,614,2847,9,2,4,Yes,4,dual,medium,Single,3.0,8.0,21.978515625,LCD,n,935.53,219812,767.5,452.75
1765,765,0.3,88,1364,1851,2256,6,1,19,Yes,2,octa,high,Single,3.0,11.0,43.6982421875,Touch,g,756.88,2524764,4627.5,40.26315789473684
1766,993,0.4,106,424,1639,1113,14,1,6,Yes,2,hepta,high,Dual,,13.0,16.162109375,LCD,a,641.14,694936,4097.5,165.5
1767,1136,0.5,150,961,1030,3210,10,3,8,Yes,3,hexa,medium,Single,15.0,19.0,31.962890625,Touch,b,1092.05,989830,858.3333333333333,142.0
1768,719,0.4,113,431,1727,3990,14,9,12,Yes,4,hexa,low,Dual,,9.0,22.9189453125,Touch,g,917.77,744337,479.72222222222223,59.916666666666664
1769,733,0.3,105,950,1739,984,17,4,9,Yes,3,hepta,low,Dual,,10.0,62.56640625,LCD,a,522.86,1652050,1086.875,81.44444444444444
1770,1946,0.3,123,647,1849,3117,6,0,2,No,3,octa,high,Dual,8.0,19.0,8.1640625,LCD,none,862.23,1196303,inf,973.0
1771,1230,0.7,111,1960,1963,1622,18,17,16,Yes,4,hepta,medium,Single,,2.0,47.263671875,Touch,g,1112.15,3847480,288.6764705882353,76.875
1772,1577,0.1,105,116,1432,2967,7,3,7,No,4,triple,medium,Dual,,7.0,62.998046875,Touch,b,1170.47,166112,1193.3333333333333,225.28571428571428
1773,1514,0.6,138,306,538,1037,15,3,15,Yes,4,triple,medium,Single,3.0,4.0,12.44140625,LCD,g,737.24,164628,448.33333333333337,100.93333333333334
1774,579,1.0,89,808,1517,2908,12,4,11,Yes,2,octa,high,Single,3.0,10.0,7.10546875,LCD,a,558.24,1225736,948.125,52.63636363636363
1775,574,0.9,126,94,1334,1167,5,3,19,Yes,4,dual,high,Single,1.0,3.0,29.38671875,LCD,none,675.58,125396,1111.6666666666667,30.210526315789473
1776,1072,0.4,114,380,877,2715,15,9,16,Yes,2,octa,medium,Dual,6.0,16.0,18.7255859375,Touch,none,692.79,333260,243.61111111111111,67.0
1777,843,0.9,119,593,732,1734,17,8,14,No,2,hepta,medium,Dual,1.0,4.0,16.173828125,LCD,b,644.04,434076,228.75,60.214285714285715
1778,1492,0.9,85,1684,1746,2259,14,12,19,Yes,2,triple,medium,Single,5.0,7.0,11.259765625,Touch,a,861.81,2940264,363.75,78.52631578947368
1779,1807,0.2,125,1221,1415,2921,8,5,17,Yes,2,triple,high,Single,,,16.0146484375,Touch,none,1208.68,1727715,707.5,106.29411764705883
1780,909,0.1,146,410,1643,1244,14,10,16,Yes,2,triple,low,Dual,7.0,9.0,46.302734375,Touch,none,632.93,673630,410.75,56.8125
1781,1876,1.0,98,600,1211,3132,17,0,2,No,4,triple,medium,Dual,9.0,19.0,63.0859375,Touch,g,874.59,726600,inf,938.0
1782,1436,0.3,106,189,1411,2488,8,4,8,Yes,4,penta,high,Dual,3.0,4.0,22.779296875,LCD,none,867.49,266679,881.875,179.5
1783,1251,0.7,133,308,591,1052,11,9,11,No,4,hexa,low,Dual,10.0,16.0,29.015625,LCD,none,742.13,182028,164.16666666666669,113.72727272727273
1784,636,0.9,152,148,742,2927,15,6,3,No,4,dual,low,Single,8.0,15.0,27.796875,LCD,none,759.46,109816,309.1666666666667,212.0
1785,1354,0.5,136,297,918,2090,5,1,13,Yes,4,quad,low,Dual,3.0,6.0,25.9111328125,Touch,none,1069.09,272646,2295.0,104.15384615384616
1786,930,0.5,190,1050,1726,2131,7,2,6,Yes,4,quad,low,Dual,3.0,16.0,33.67578125,LCD,a,891.88,1812300,2157.5,155.0
1787,1830,0.3,117,1191,1882,3362,13,10,11,Yes,4,single,medium,Single,7.0,11.0,46.16796875,LCD,none,1221.66,2241462,470.5,166.36363636363637
1788,1424,0.6,80,1399,1663,1053,14,11,16,No,4,quad,low,Dual,16.0,18.0,22.787109375,Touch,g,1114.17,2326537,377.9545454545455,89.0
1789,583,0.9,88,1658,1794,1799,16,9,7,Yes,2,octa,low,Dual,1.0,2.0,50.1318359375,Touch,none,670.25,2974452,498.33333333333337,83.28571428571429
1790,648,0.4,109,1153,1817,3124,5,0,13,Yes,4,penta,low,Dual,9.0,20.0,53.4140625,LCD,none,1199.41,2095001,inf,49.84615384615385
1791,1203,0.9,109,35,510,1672,17,13,19,Yes,4,dual,low,Dual,,12.0,11.4423828125,Touch,none,747.83,17850,98.07692307692308,63.31578947368421
1792,1777,0.2,100,553,874,1552,10,8,10,No,3,quad,medium,Dual,,7.0,15.26171875,Touch,none,918.97,483322,273.125,177.7
1793,1299,0.5,83,46,908,1938,19,8,5,Yes,3,hexa,high,Dual,,6.0,62.8232421875,LCD,b,627.85,41768,283.75,259.8
1794,1494,0.4,129,207,1177,3202,13,1,14,No,4,dual,medium,Single,2.0,9.0,46.4853515625,LCD,none,1072.42,243639,2942.5,106.71428571428571
1795,527,0.9,128,67,1924,1302,13,7,13,No,2,single,low,Dual,4.0,11.0,51.7275390625,LCD,none,554.57,128908,687.1428571428571,40.53846153846154
1796,793,0.4,179,818,1006,2296,12,0,5,Yes,4,quad,high,Dual,1.0,2.0,62.8359375,Touch,none,846.14,822908,inf,158.6
1797,873,0.6,152,1257,1411,575,15,8,7,Yes,3,hepta,low,Dual,6.0,9.0,8.20703125,LCD,b,616.37,1773627,440.9375,124.71428571428571
1798,722,1.0,93,138,1371,2359,13,6,3,No,2,hexa,medium,Single,12.0,20.0,12.3505859375,LCD,none,759.43,189198,571.25,240.66666666666666
1799,1250,0.4,167,11,1020,3314,6,5,6,Yes,4,penta,medium,Single,14.0,18.0,20.322265625,Touch,a,936.3,11220,510.0,208.33333333333334
1800,1358,0.6,147,889,1635,440,14,10,13,No,3,triple,medium,Single,,1.0,58.9794921875,LCD,none,670.15,1453515,408.75,104.46153846153847
1801,1035,1.0,173,831,1709,2002,17,8,5,Yes,3,hexa,medium,Dual,8.0,10.0,11.5732421875,Touch,none,774.25,1420179,534.0625,207.0
1802,1289,0.9,161,713,1854,3167,14,8,20,No,4,hexa,low,Dual,3.0,17.0,16.0400390625,Touch,none,954.83,1321902,579.375,64.45
1803,1445,0.4,82,527,1393,3480,17,16,17,No,3,dual,medium,Dual,2.0,6.0,36.8681640625,Touch,g,1045.49,734111,217.65625,85.0
1804,1702,0.6,107,1284,1643,595,10,0,19,Yes,4,dual,high,Dual,12.0,19.0,46.7431640625,LCD,g,986.99,2109612,inf,89.57894736842105
1805,534,0.2,85,911,1220,2466,5,3,18,No,2,penta,low,Dual,4.0,16.0,2.5546875,Touch,n,942.65,1111420,1016.6666666666667,29.666666666666668
1806,628,0.2,87,1047,1534,1337,12,7,14,Yes,2,hexa,medium,Single,5.0,6.0,59.03515625,Touch,none,569.03,1606098,547.8571428571429,44.857142857142854
1807,713,0.8,98,123,1477,1462,19,18,13,No,3,single,medium,Dual,4.0,17.0,52.2412109375,LCD,a,714.39,181671,205.13888888888889,54.84615384615385
1808,1207,0.3,112,406,681,503,7,3,5,No,3,octa,low,Single,,,57.439453125,Touch,none,576.14,276486,567.5,241.4
1809,683,0.1,197,927,1135,2066,9,0,15,Yes,2,hepta,medium,Single,7.0,8.0,29.73046875,LCD,none,620.83,1052145,inf,45.53333333333333
1810,594,0.1,196,407,528,708,17,5,17,Yes,2,penta,high,Single,1.0,2.0,27.0888671875,Touch,a,493.38,214896,264.0,34.94117647058823
1811,537,0.3,103,1041,1430,2029,10,5,12,Yes,4,hepta,medium,Single,1.0,2.0,54.2958984375,Touch,g,700.48,1488630,715.0,44.75
1812,1565,0.1,121,781,1364,308,19,17,7,Yes,3,penta,low,Single,,1.0,37.5126953125,Touch,a,750.1,1065284,200.58823529411765,223.57142857142858
1813,1052,0.8,195,1191,1839,552,6,1,11,No,2,quad,low,Single,1.0,16.0,5.8662109375,LCD,a,691.29,2190249,4597.5,95.63636363636364
1814,713,0.7,89,103,1760,2082,15,10,12,No,4,dual,medium,Single,4.0,8.0,61.9208984375,LCD,none,1006.55,181280,440.0,59.416666666666664
1815,1766,0.6,141,125,1227,3314,9,7,17,Yes,2,penta,low,Dual,1.0,7.0,16.6025390625,LCD,b,1147.15,153375,438.21428571428567,103.88235294117646
1816,584,0.4,199,919,1343,3996,12,9,17,Yes,4,quad,medium,Dual,1.0,4.0,19.1484375,Touch,a,1467.68,1234217,373.05555555555554,34.35294117647059
1817,1541,0.5,109,536,1656,1795,7,3,4,Yes,4,quad,medium,Dual,6.0,10.0,5.5166015625,Touch,a,1101.18,887616,1380.0,385.25
1818,837,0.2,104,638,1831,594,16,6,20,No,3,penta,high,Dual,1.0,15.0,50.5224609375,LCD,b,623.43,1168178,762.9166666666667,41.85
1819,935,0.1,155,639,1087,2473,10,4,9,Yes,4,penta,low,Dual,3.0,12.0,56.931640625,LCD,n,827.43,694593,679.375,103.88888888888889
1820,665,0.1,185,496,1804,690,5,2,15,Yes,4,penta,low,Single,,2.0,30.609375,LCD,none,829.48,894784,2255.0,44.333333333333336
1821,680,0.4,157,686,1418,3845,15,1,4,Yes,4,dual,high,Single,13.0,17.0,33.6220703125,Touch,b,1091.18,972748,3545.0,170.0
1822,877,0.1,195,1064,1985,2004,11,8,9,No,4,hepta,medium,Dual,,,17.1103515625,Touch,a,954.64,2112040,620.3125,97.44444444444444
1823,1493,0.5,102,240,1414,2083,19,15,20,No,2,penta,medium,Dual,13.0,16.0,52.34765625,Touch,a,809.4,339360,235.66666666666666,74.65
1824,1762,0.1,83,525,704,2661,9,7,4,No,4,hexa,low,Single,3.0,14.0,25.462890625,Touch,none,921.23,369600,251.42857142857142,440.5
1825,842,1.0,124,348,730,1903,8,4,14,Yes,2,triple,medium,Dual,4.0,10.0,56.32421875,Touch,none,754.14,254040,456.25,60.142857142857146
1826,925,0.2,196,1262,1520,2466,8,0,5,Yes,3,single,medium,Single,9.0,14.0,55.2177734375,LCD,none,1003.88,1918240,inf,185.0
1827,1692,0.9,106,1899,1904,3779,9,3,7,No,4,single,medium,Single,4.0,17.0,2.357421875,Touch,a,1259.18,3615696,1586.6666666666665,241.71428571428572
1828,1576,0.7,139,258,789,3904,5,1,7,Yes,3,triple,medium,Single,8.0,17.0,5.12890625,Touch,g,1181.59,203562,1972.5,225.14285714285714
1829,1065,0.3,162,1188,1948,265,8,0,12,No,4,hexa,medium,Dual,4.0,8.0,47.421875,LCD,none,716.89,2314224,inf,88.75
1830,958,0.4,200,730,751,1417,10,4,19,Yes,4,single,medium,Single,9.0,12.0,58.91015625,LCD,a,841.61,548230,469.375,50.421052631578945
1831,623,0.3,197,484,1238,1769,10,1,16,Yes,4,hepta,low,Single,6.0,12.0,25.61328125,LCD,none,771.1,599192,3095.0,38.9375
1832,897,0.4,171,547,1852,2948,12,3,5,No,2,single,medium,Dual,1.0,2.0,17.5849609375,LCD,g,716.05,1013044,1543.3333333333335,179.4
1833,1110,0.1,152,800,1455,2572,16,5,16,No,4,triple,medium,Single,4.0,16.0,40.80859375,LCD,g,988.55,1164000,727.5,69.375
1834,616,0.8,150,347,513,3267,17,9,19,Yes,4,hepta,medium,Single,3.0,4.0,20.6044921875,LCD,none,1164.34,178011,142.5,32.421052631578945
1835,1680,0.7,168,679,1231,1459,15,3,2,Yes,4,quad,medium,Dual,6.0,7.0,36.671875,Touch,none,874.12,835849,1025.8333333333333,840.0
1836,1715,0.3,94,1224,1676,1633,15,10,5,No,4,octa,medium,Single,,6.0,12.48046875,Touch,a,1039.62,2051424,419.0,343.0
1837,983,0.1,130,948,1205,2052,5,3,6,No,4,quad,low,Dual,,11.0,44.05078125,LCD,a,771.87,1142340,1004.1666666666667,163.83333333333334
1838,720,0.8,165,366,1234,1086,14,7,3,Yes,4,quad,low,Dual,12.0,14.0,14.0166015625,Touch,none,688.73,451644,440.71428571428567,240.0
1839,1660,0.8,169,223,1777,2402,12,10,14,No,4,dual,low,Single,2.0,3.0,23.9560546875,Touch,a,1141.15,396271,444.25,118.57142857142857
1840,1564,0.7,108,1619,1962,3376,7,0,7,No,2,dual,medium,Dual,1.0,2.0,41.369140625,Touch,none,954.13,3176478,inf,223.42857142857142
1841,592,0.9,103,332,970,1507,5,0,4,No,2,hepta,low,Dual,1.0,10.0,51.2255859375,LCD,b,475.55,322040,inf,148.0
1842,969,0.6,158,167,909,641,9,1,8,No,4,triple,medium,Dual,2.0,7.0,43.41015625,LCD,a,676.13,151803,2272.5,121.125
1843,1356,0.8,131,782,951,3451,5,2,17,Yes,3,single,low,Dual,,19.0,34.7607421875,Touch,a,477.79,743682,1188.75,79.76470588235294
