id,battery_power,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,talk_time,bluetooth,gen,cores,speed,sim,f_camera,camera,memory,screen,wifi,price,resolution,DPI_W,call_ratio
1770,1946,0.3,123,647,1849,3117,6,0,2,No,3,octa,high,Dual,8.0,19.0,8.1640625,LCD,none,862,1196303,inf,973.0
1771,1230,0.7,111,1960,1963,1622,18,17,16,Yes,4,hepta,medium,Single,0.0,2.0,47.263671875,Touch,g,1112,3847480,45.46086150995831,76.875
1772,1577,0.1,105,116,1432,2967,7,3,7,No,4,triple,medium,Dual,0.0,7.0,62.998046875,Touch,b,1170,166112,187.9265091863517,225.28571428571428
1773,1514,0.6,138,306,538,1037,15,3,15,Yes,4,triple,medium,Single,3.0,4.0,12.44140625,LCD,g,737,164628,70.60367454068242,100.93333333333334
1774,579,1.0,89,808,1517,2908,12,4,11,Yes,2,octa,high,Single,3.0,10.0,7.10546875,LCD,a,558,1225736,149.31102362204723,52.63636363636363
1775,574,0.9,126,94,1334,1167,5,3,19,Yes,4,dual,high,Single,1.0,3.0,29.38671875,LCD,none,675,125396,175.06561679790028,30.210526315789473
1776,1072,0.4,114,380,877,2715,15,9,16,Yes,2,octa,medium,Dual,6.0,16.0,18.7255859375,Touch,none,692,333260,38.363954505686785,67.0
1777,843,0.9,119,593,732,1734,17,8,14,No,2,hepta,medium,Dual,1.0,4.0,16.173828125,LCD,b,644,434076,36.023622047244096,60.214285714285715
1778,1492,0.9,85,1684,1746,2259,14,12,19,Yes,2,triple,medium,Single,5.0,7.0,11.259765625,Touch,a,861,2940264,57.28346456692913,78.52631578947368
1779,1807,0.2,125,1221,1415,2921,8,5,17,Yes,2,triple,high,Single,0.0,0.0,16.0146484375,Touch,none,1208,1727715,111.41732283464567,106.29411764705883
1780,909,0.1,146,410,1643,1244,14,10,16,Yes,2,triple,low,Dual,7.0,9.0,46.302734375,Touch,none,632,673630,64.68503937007874,56.8125
1781,1876,1.0,98,600,1211,3132,17,0,2,No,4,triple,medium,Dual,9.0,19.0,63.0859375,Touch,g,874,726600,inf,938.0
1782,1436,0.3,106,189,1411,2488,8,4,8,Yes,4,penta,high,Dual,3.0,4.0,22.779296875,LCD,none,867,266679,138.8779527559055,179.5
1783,1251,0.7,133,308,591,1052,11,9,11,No,4,hexa,low,Dual,10.0,16.0,29.015625,LCD,none,742,182028,25.853018372703414,113.72727272727273
1784,636,0.9,152,148,742,2927,15,6,3,No,4,dual,low,Single,8.0,15.0,27.796875,LCD,none,759,109816,48.68766404199475,212.0
1785,1354,0.5,136,297,918,2090,5,1,13,Yes,4,quad,low,Dual,3.0,6.0,25.9111328125,Touch,none,1069,272646,361.4173228346457,104.15384615384616
1786,930,0.5,190,1050,1726,2131,7,2,6,Yes,4,quad,low,Dual,3.0,16.0,33.67578125,LCD,a,891,1812300,339.76377952755905,155.0
1787,1830,0.3,117,1191,1882,3362,13,10,11,Yes,4,single,medium,Single,7.0,11.0,46.16796875,LCD,none,1221,2241462,74.09448818897637,166.36363636363637
1788,1424,0.6,80,1399,1663,1053,14,11,16,No,4,quad,low,Dual,16.0,18.0,22.787109375,Touch,g,1114,2326537,59.520400858983535,89.0
1789,583,0.9,88,1658,1794,1799,16,9,7,Yes,2,octa,low,Dual,1.0,2.0,50.1318359375,Touch,none,670,2974452,78.47769028871392,83.28571428571429
1790,648,0.4,109,1153,1817,3124,5,0,13,Yes,4,penta,low,Dual,9.0,20.0,53.4140625,LCD,none,1199,2095001,inf,49.84615384615385
1791,1203,0.9,109,35,510,1672,17,13,19,Yes,4,dual,low,Dual,0.0,12.0,11.4423828125,Touch,none,747,17850,15.44518473652332,63.31578947368421
1792,1777,0.2,100,553,874,1552,10,8,10,No,3,quad,medium,Dual,0.0,7.0,15.26171875,Touch,none,918,483322,43.011811023622045,177.7
1793,1299,0.5,83,46,908,1938,19,8,5,Yes,3,hexa,high,Dual,0.0,6.0,62.8232421875,LCD,b,627,41768,44.68503937007874,259.8
1794,1494,0.4,129,207,1177,3202,13,1,14,No,4,dual,medium,Single,2.0,9.0,46.4853515625,LCD,none,1072,243639,463.3858267716535,106.71428571428571
1795,527,0.9,128,67,1924,1302,13,7,13,No,2,single,low,Dual,4.0,11.0,51.7275390625,LCD,none,554,128908,108.21147356580427,40.53846153846154
1796,793,0.4,179,818,1006,2296,12,0,5,Yes,4,quad,high,Dual,1.0,2.0,62.8359375,Touch,none,846,822908,inf,158.6
1797,873,0.6,152,1257,1411,575,15,8,7,Yes,3,hepta,low,Dual,6.0,9.0,8.20703125,LCD,b,616,1773627,69.43897637795276,124.71428571428571
1798,722,1.0,93,138,1371,2359,13,6,3,No,2,hexa,medium,Single,12.0,20.0,12.3505859375,LCD,none,759,189198,89.96062992125984,240.66666666666666
1799,1250,0.4,167,11,1020,3314,6,5,6,Yes,4,penta,medium,Single,14.0,18.0,20.322265625,Touch,a,936,11220,80.31496062992126,208.33333333333334
1800,1358,0.6,147,889,1635,440,14,10,13,No,3,triple,medium,Single,0.0,1.0,58.9794921875,LCD,none,670,1453515,64.37007874015748,104.46153846153847
1801,1035,1.0,173,831,1709,2002,17,8,5,Yes,3,hexa,medium,Dual,8.0,10.0,11.5732421875,Touch,none,774,1420179,84.10433070866142,207.0
1802,1289,0.9,161,713,1854,3167,14,8,20,No,4,hexa,low,Dual,3.0,17.0,16.0400390625,Touch,none,954,1321902,91.24015748031496,64.45
1803,1445,0.4,82,527,1393,3480,17,16,17,No,3,dual,medium,Dual,2.0,6.0,36.8681640625,Touch,g,1045,734111,34.27657480314961,85.0
1804,1702,0.6,107,1284,1643,595,10,0,19,Yes,4,dual,high,Dual,12.0,19.0,46.7431640625,LCD,g,986,2109612,inf,89.57894736842105
1805,534,0.2,85,911,1220,2466,5,3,18,No,2,penta,low,Dual,4.0,16.0,2.5546875,Touch,n,942,1111420,160.10498687664042,29.666666666666668
1806,628,0.2,87,1047,1534,1337,12,7,14,Yes,2,hexa,medium,Single,5.0,6.0,59.03515625,Touch,none,569,1606098,86.27671541057367,44.857142857142854
1807,713,0.8,98,123,1477,1462,19,18,13,No,3,single,medium,Dual,4.0,17.0,52.2412109375,LCD,a,714,181671,32.30533683289589,54.84615384615385
1808,1207,0.3,112,406,681,503,7,3,5,No,3,octa,low,Single,0.0,0.0,57.439453125,Touch,none,576,276486,89.37007874015748,241.4
1809,683,0.1,197,927,1135,2066,9,0,15,Yes,2,hepta,medium,Single,7.0,8.0,29.73046875,LCD,none,620,1052145,inf,45.53333333333333
1810,594,0.1,196,407,528,708,17,5,17,Yes,2,penta,high,Single,1.0,2.0,27.0888671875,Touch,a,493,214896,41.574803149606296,34.94117647058823
1811,537,0.3,103,1041,1430,2029,10,5,12,Yes,4,hepta,medium,Single,1.0,2.0,54.2958984375,Touch,g,700,1488630,112.59842519685039,44.75
1812,1565,0.1,121,781,1364,308,19,17,7,Yes,3,penta,low,Single,0.0,1.0,37.5126953125,Touch,a,750,1065284,31.58869847151459,223.57142857142858
1813,1052,0.8,195,1191,1839,552,6,1,11,No,2,quad,low,Single,1.0,16.0,5.8662109375,LCD,a,691,2190249,724.0157480314961,95.63636363636364
1814,713,0.7,89,103,1760,2082,15,10,12,No,4,dual,medium,Single,4.0,8.0,61.9208984375,LCD,none,1006,181280,69.29133858267717,59.416666666666664
1815,1766,0.6,141,125,1227,3314,9,7,17,Yes,2,penta,low,Dual,1.0,7.0,16.6025390625,LCD,b,1147,153375,69.01012373453318,103.88235294117646
1816,584,0.4,199,919,1343,3996,12,9,17,Yes,4,quad,medium,Dual,1.0,4.0,19.1484375,Touch,a,1467,1234217,58.74890638670166,34.35294117647059
1817,1541,0.5,109,536,1656,1795,7,3,4,Yes,4,quad,medium,Dual,6.0,10.0,5.5166015625,Touch,a,1101,887616,217.32283464566927,385.25
1818,837,0.2,104,638,1831,594,16,6,20,No,3,penta,high,Dual,1.0,15.0,50.5224609375,LCD,b,623,1168178,120.14435695538059,41.85
1819,935,0.1,155,639,1087,2473,10,4,9,Yes,4,penta,low,Dual,3.0,12.0,56.931640625,LCD,n,827,694593,106.98818897637796,103.88888888888889
1820,665,0.1,185,496,1804,690,5,2,15,Yes,4,penta,low,Single,0.0,2.0,30.609375,LCD,none,829,894784,355.11811023622045,44.333333333333336
1821,680,0.4,157,686,1418,3845,15,1,4,Yes,4,dual,high,Single,13.0,17.0,33.6220703125,Touch,b,1091,972748,558.267716535433,170.0
1822,877,0.1,195,1064,1985,2004,11,8,9,No,4,hepta,medium,Dual,0.0,0.0,17.1103515625,Touch,a,954,2112040,97.68700787401575,97.44444444444444
1823,1493,0.5,102,240,1414,2083,19,15,20,No,2,penta,medium,Dual,13.0,16.0,52.34765625,Touch,a,809,339360,37.11286089238845,74.65
1824,1762,0.1,83,525,704,2661,9,7,4,No,4,hexa,low,Single,3.0,14.0,25.462890625,Touch,none,921,369600,39.595050618672666,440.5
1825,842,1.0,124,348,730,1903,8,4,14,Yes,2,triple,medium,Dual,4.0,10.0,56.32421875,Touch,none,754,254040,71.85039370078741,60.142857142857146
1826,925,0.2,196,1262,1520,2466,8,0,5,Yes,3,single,medium,Single,9.0,14.0,55.2177734375,LCD,none,1003,1918240,inf,185.0
1827,1692,0.9,106,1899,1904,3779,9,3,7,No,4,single,medium,Single,4.0,17.0,2.357421875,Touch,a,1259,3615696,249.86876640419945,241.71428571428572
1828,1576,0.7,139,258,789,3904,5,1,7,Yes,3,triple,medium,Single,8.0,17.0,5.12890625,Touch,g,1181,203562,310.6299212598425,225.14285714285714
1829,1065,0.3,162,1188,1948,265,8,0,12,No,4,hexa,medium,Dual,4.0,8.0,47.421875,LCD,none,716,2314224,inf,88.75
1830,958,0.4,200,730,751,1417,10,4,19,Yes,4,single,medium,Single,9.0,12.0,58.91015625,LCD,a,841,548230,73.91732283464567,50.421052631578945
1831,623,0.3,197,484,1238,1769,10,1,16,Yes,4,hepta,low,Single,6.0,12.0,25.61328125,LCD,none,771,599192,487.4015748031496,38.9375
1832,897,0.4,171,547,1852,2948,12,3,5,No,2,single,medium,Dual,1.0,2.0,17.5849609375,LCD,g,716,1013044,243.0446194225722,179.4
1833,1110,0.1,152,800,1455,2572,16,5,16,No,4,triple,medium,Single,4.0,16.0,40.80859375,LCD,g,988,1164000,114.56692913385827,69.375
1834,616,0.8,150,347,513,3267,17,9,19,Yes,4,hepta,medium,Single,3.0,4.0,20.6044921875,LCD,none,1164,178011,22.440944881889763,32.421052631578945
1835,1680,0.7,168,679,1231,1459,15,3,2,Yes,4,quad,medium,Dual,6.0,7.0,36.671875,Touch,none,874,835849,161.54855643044618,840.0
1836,1715,0.3,94,1224,1676,1633,15,10,5,No,4,octa,medium,Single,0.0,6.0,12.48046875,Touch,a,1039,2051424,65.98425196850394,343.0
1837,983,0.1,130,948,1205,2052,5,3,6,No,4,quad,low,Dual,0.0,11.0,44.05078125,LCD,a,771,1142340,158.13648293963254,163.83333333333334
1838,720,0.8,165,366,1234,1086,14,7,3,Yes,4,quad,low,Dual,12.0,14.0,14.0166015625,Touch,none,688,451644,69.40382452193475,240.0
1839,1660,0.8,169,223,1777,2402,12,10,14,No,4,dual,low,Single,2.0,3.0,23.9560546875,Touch,a,1141,396271,69.96062992125984,118.57142857142857
1840,1564,0.7,108,1619,1962,3376,7,0,7,No,2,dual,medium,Dual,1.0,2.0,41.369140625,Touch,none,954,3176478,inf,223.42857142857142
1841,592,0.9,103,332,970,1507,5,0,4,No,2,hepta,low,Dual,1.0,10.0,51.2255859375,LCD,b,475,322040,inf,148.0
1842,969,0.6,158,167,909,641,9,1,8,No,4,triple,medium,Dual,2.0,7.0,43.41015625,LCD,a,676,151803,357.87401574803147,121.125
1843,1356,0.8,131,782,951,3451,5,2,17,Yes,3,single,low,Dual,0.0,19.0,34.7607421875,Touch,a,477,743682,187.20472440944883,79.76470588235294
1844,504,0.5,189,881,1129,1607,15,0,10,Yes,3,hepta,medium,Single,8.0,9.0,14.3408203125,Touch,a,673,994649,inf,50.4
1845,1546,0.2,101,91,1317,3521,15,11,9,Yes,4,single,low,Dual,3.0,4.0,6.2578125,LCD,none,1256,119847,47.136721546170364,171.77777777777777
1846,689,0.8,147,487,722,1241,9,0,16,No,4,dual,high,Dual,3.0,6.0,7.53125,LCD,none,787,351614,inf,43.0625
1847,1685,0.6,137,120,1429,881,6,3,17,No,2,hepta,low,Single,14.0,15.0,16.2060546875,Touch,b,661,171480,187.53280839895012,99.11764705882354
1848,1792,0.3,170,1626,1913,2563,18,14,15,Yes,4,hepta,medium,Single,3.0,8.0,60.8408203125,LCD,g,1239,3110538,53.796400449943754,119.46666666666667
1849,1786,0.1,123,74,865,3033,14,11,17,No,2,triple,medium,Single,11.0,14.0,60.3525390625,Touch,none,812,64010,30.95919828203293,105.05882352941177
1850,1944,0.2,132,634,1079,769,19,13,3,No,4,hepta,low,Dual,9.0,10.0,58.037109375,LCD,a,679,684086,32.67716535433071,648.0
1851,1077,0.6,131,334,1079,3454,17,11,2,Yes,4,quad,high,Single,13.0,14.0,48.7412109375,LCD,g,868,360386,38.618468146027205,538.5
1852,648,0.1,195,931,1811,819,10,3,4,Yes,4,quad,medium,Single,1.0,4.0,59.3828125,LCD,none,842,1686041,237.66404199475065,162.0
1853,1702,0.6,185,921,1351,435,12,9,3,Yes,2,hexa,low,Dual,8.0,19.0,2.158203125,Touch,b,616,1244271,59.09886264216973,567.3333333333334
1854,1571,0.9,150,805,956,586,10,9,4,No,2,hepta,high,Single,1.0,3.0,30.1572265625,Touch,a,659,769580,41.81977252843395,392.75
1855,856,0.7,125,1057,1931,650,17,0,10,Yes,4,hexa,medium,Dual,14.0,19.0,19.5283203125,LCD,n,832,2041067,inf,85.6
1856,1786,1.0,115,616,912,3038,18,0,14,No,3,quad,high,Single,6.0,15.0,14.326171875,LCD,none,696,561792,inf,127.57142857142857
1857,914,0.9,198,740,840,3736,14,8,5,Yes,4,penta,low,Single,1.0,4.0,58.7841796875,LCD,none,1090,621600,41.338582677165356,182.8
1858,1615,0.9,117,542,678,2948,8,3,3,Yes,3,single,high,Single,3.0,13.0,9.8359375,Touch,none,1037,367476,88.97637795275591,538.3333333333334
1859,649,0.8,190,344,1551,739,18,1,2,Yes,4,hepta,medium,Single,4.0,12.0,19.599609375,Touch,none,548,533544,610.6299212598425,324.5
1860,1646,0.6,200,211,1608,686,8,6,11,No,4,dual,high,Single,3.0,5.0,24.80859375,Touch,none,774,339288,105.51181102362204,149.63636363636363
1861,1189,0.5,164,79,615,841,13,10,11,Yes,2,dual,medium,Single,5.0,20.0,6.92578125,Touch,none,533,48585,24.212598425196852,108.0909090909091
1862,1043,0.2,83,887,893,1183,5,3,8,No,3,octa,high,Single,3.0,17.0,29.115234375,LCD,none,598,792091,117.19160104986877,130.375
1863,1920,0.5,131,670,1152,3943,13,0,4,No,4,triple,low,Dual,3.0,8.0,18.810546875,Touch,none,1306,771840,inf,480.0
1864,1220,0.7,109,383,1249,1037,6,4,15,Yes,3,hepta,high,Single,1.0,20.0,52.8154296875,LCD,none,675,478367,122.93307086614173,81.33333333333333
1865,1748,0.5,114,718,1109,2633,16,0,9,Yes,4,quad,low,Dual,11.0,20.0,51.9326171875,LCD,none,1244,796262,inf,194.22222222222223
1866,907,0.2,160,144,896,3911,13,6,8,Yes,2,triple,high,Dual,7.0,12.0,43.642578125,LCD,none,661,129024,58.792650918635175,113.375
1867,1193,1.0,158,1442,1904,1958,7,5,2,Yes,3,hepta,high,Single,7.0,13.0,19.9033203125,LCD,none,1166,2745568,149.92125984251967,596.5
1868,1766,0.8,122,291,1318,3297,7,5,16,Yes,4,octa,low,Dual,1.0,4.0,22.2421875,LCD,none,1368,383538,103.77952755905513,110.375
1869,1278,0.8,170,1352,1775,3141,6,2,11,Yes,4,triple,medium,Single,7.0,16.0,23.626953125,Touch,b,1335,2399800,349.40944881889766,116.18181818181819
1870,1234,0.9,174,209,725,3351,12,9,19,No,2,hexa,medium,Dual,8.0,15.0,16.982421875,LCD,a,764,151525,31.714785651793527,64.94736842105263
1871,1961,0.5,100,861,1888,2355,14,7,6,Yes,3,hepta,medium,Single,10.0,20.0,53.96875,Touch,b,1129,1625568,106.1867266591676,326.8333333333333
1872,1745,0.9,105,426,1629,1308,5,0,2,No,4,triple,high,Single,0.0,0.0,3.201171875,Touch,none,1000,693954,inf,872.5
1873,1442,0.4,127,266,642,991,14,8,7,No,3,penta,low,Dual,1.0,8.0,26.9423828125,LCD,none,621,170772,31.594488188976378,206.0
1874,1083,1.0,173,523,542,3248,8,6,6,Yes,4,octa,high,Dual,1.0,2.0,38.2646484375,LCD,n,1039,283466,35.56430446194226,180.5
1875,868,0.4,137,40,1311,1519,13,0,2,Yes,2,quad,low,Single,5.0,7.0,5.1708984375,LCD,b,494,52440,inf,434.0
1876,864,0.3,88,262,1436,493,18,9,10,No,4,hexa,medium,Dual,0.0,1.0,52.681640625,Touch,none,710,376232,62.81714785651793,86.4
1877,1142,0.6,114,623,769,1747,7,0,14,Yes,2,hexa,medium,Single,0.0,0.0,2.4013671875,Touch,none,563,479087,inf,81.57142857142857
1878,608,0.9,94,4,1351,2517,16,8,7,Yes,3,quad,low,Dual,0.0,0.0,63.13671875,Touch,b,852,5404,66.48622047244095,86.85714285714286
1879,983,0.9,187,1001,1176,1389,17,8,8,No,4,single,medium,Single,0.0,4.0,52.123046875,Touch,g,789,1177176,57.874015748031496,122.875
1880,1720,0.8,188,334,896,2522,10,5,2,No,4,penta,medium,Single,18.0,20.0,2.5458984375,LCD,b,843,299264,70.5511811023622,860.0
1881,1802,0.5,116,453,963,1885,10,9,7,Yes,3,penta,medium,Dual,8.0,16.0,27.109375,Touch,none,1021,436239,42.125984251968504,257.42857142857144
1882,591,0.5,196,952,1726,704,14,5,4,No,4,hepta,medium,Dual,18.0,20.0,16.2490234375,Touch,a,759,1643152,135.90551181102362,147.75
1883,1205,0.1,163,321,1870,953,18,11,20,Yes,2,hexa,high,Single,5.0,10.0,10.2431640625,Touch,b,679,600270,66.92913385826772,60.25
1884,1369,0.6,108,1451,1469,3206,16,15,4,Yes,2,single,medium,Dual,3.0,18.0,27.8359375,LCD,none,1164,2131519,38.55643044619423,342.25
1885,713,0.1,94,1048,1123,928,12,10,9,No,2,single,low,Dual,0.0,14.0,41.314453125,LCD,b,627,1176904,44.21259842519685,79.22222222222223
1886,1082,1.0,101,398,724,2177,12,2,17,No,2,quad,high,Dual,11.0,20.0,2.7919921875,Touch,none,435,288152,142.51968503937007,63.64705882352941
1887,1719,0.1,187,417,520,2610,10,1,11,Yes,3,triple,medium,Dual,0.0,1.0,51.1787109375,Touch,n,1080,216840,204.7244094488189,156.27272727272728
1888,1544,0.1,186,470,844,489,9,4,2,No,4,hepta,high,Single,18.0,20.0,11.7294921875,LCD,g,756,396680,83.07086614173228,772.0
1889,1090,0.6,128,1217,1670,3839,17,3,11,Yes,4,octa,high,Single,1.0,8.0,8.0126953125,LCD,a,1153,2032390,219.16010498687663,99.0909090909091
1890,1991,0.1,181,298,1037,1861,8,5,17,No,4,single,high,Single,3.0,13.0,14.5751953125,Touch,g,999,309026,81.65354330708662,117.11764705882354
1891,1367,0.8,176,36,642,299,6,2,10,No,2,dual,high,Single,4.0,6.0,55.078125,Touch,none,391,23112,126.37795275590551,136.7
1892,1179,0.3,182,85,1451,340,16,5,16,Yes,4,dual,low,Single,7.0,12.0,31.873046875,LCD,none,698,123335,114.25196850393701,73.6875
1893,721,0.2,102,655,1255,3606,10,0,5,Yes,4,penta,high,Dual,1.0,18.0,14.9697265625,Touch,g,1215,822025,inf,144.2
1894,1549,0.7,91,167,990,799,7,3,9,Yes,3,quad,medium,Dual,0.0,4.0,61.4658203125,LCD,a,482,165330,129.92125984251967,172.11111111111111
1895,1349,0.9,134,212,623,2367,11,7,10,Yes,3,hexa,medium,Dual,3.0,12.0,45.546875,LCD,a,635,132076,35.039370078740156,134.9
1896,1799,0.6,123,617,1386,445,10,8,10,No,4,triple,medium,Single,1.0,9.0,30.078125,Touch,none,761,855162,68.20866141732283,179.9
1897,1075,0.2,122,271,1769,3927,8,3,7,No,3,single,low,Dual,2.0,16.0,11.4619140625,LCD,none,1159,479399,232.1522309711286,153.57142857142858
1898,684,1.0,157,159,1738,3756,17,5,12,Yes,4,penta,low,Dual,3.0,9.0,62.1865234375,Touch,g,1081,276342,136.8503937007874,57.0
1899,1837,0.9,162,786,872,770,14,1,15,No,2,quad,low,Single,9.0,20.0,35.3681640625,LCD,b,602,685392,343.3070866141732,122.46666666666667
1900,1619,0.4,138,46,562,1641,7,2,13,Yes,4,single,medium,Single,2.0,9.0,21.109375,LCD,none,1069,25852,110.62992125984252,124.53846153846153
1901,965,0.9,197,645,1275,2343,17,12,15,Yes,3,octa,medium,Single,1.0,2.0,13.087890625,LCD,none,677,822375,41.830708661417326,64.33333333333333
1902,730,0.7,122,1371,1677,2787,10,8,7,No,3,quad,medium,Single,9.0,15.0,9.39453125,LCD,g,1057,2299167,82.52952755905511,104.28571428571429
1903,1361,1.0,169,881,1382,2495,8,7,16,Yes,2,penta,medium,Single,1.0,2.0,46.322265625,LCD,n,786,1217542,77.72778402699662,85.0625
1904,1494,0.8,158,449,790,3208,11,9,4,No,4,penta,medium,Single,3.0,4.0,44.3583984375,LCD,none,1226,354710,34.55818022747156,373.5
1905,1027,1.0,146,338,534,1234,7,4,14,Yes,3,hepta,low,Single,7.0,11.0,18.0302734375,LCD,g,818,180492,52.55905511811024,73.35714285714286
1906,1807,0.2,97,1332,1814,1069,7,6,7,No,4,octa,low,Dual,0.0,0.0,37.3623046875,LCD,none,1292,2416248,119.02887139107611,258.14285714285717
1907,709,0.1,130,119,1531,3568,16,14,3,No,2,penta,high,Dual,1.0,11.0,11.12890625,LCD,b,673,182189,43.05399325084365,236.33333333333334
1908,689,0.5,103,256,823,3585,10,1,10,No,3,penta,medium,Single,2.0,11.0,44.716796875,LCD,none,1154,210688,324.01574803149606,68.9
1909,955,0.6,155,428,1254,1974,14,1,18,Yes,3,quad,low,Single,2.0,10.0,2.8115234375,Touch,none,710,536712,493.7007874015748,53.05555555555556
1910,1872,0.6,111,1546,1879,2419,15,5,19,Yes,2,triple,medium,Single,5.0,14.0,34.9833984375,LCD,none,925,2904934,147.95275590551182,98.52631578947368
1911,1259,0.5,97,1210,1989,340,17,13,4,No,3,dual,medium,Dual,0.0,0.0,13.9052734375,LCD,b,710,2406690,60.23622047244094,314.75
1912,695,0.4,169,789,1211,2282,5,2,17,No,4,octa,medium,Single,1.0,8.0,40.306640625,Touch,none,1000,955479,238.38582677165354,40.88235294117647
1913,1969,0.2,132,390,756,298,10,1,10,No,3,quad,medium,Dual,9.0,11.0,61.68359375,Touch,none,732,294840,297.6377952755905,196.9
1914,759,0.3,162,110,1317,968,6,2,2,No,4,dual,high,Single,3.0,8.0,38.380859375,LCD,none,641,144870,259.251968503937,379.5
1915,936,0.2,153,1330,1686,2391,12,6,3,No,3,triple,medium,Single,1.0,18.0,17.689453125,Touch,a,955,2242380,110.62992125984252,312.0
1916,1176,0.5,168,674,1455,1534,6,2,17,Yes,4,dual,medium,Single,2.0,10.0,60.84765625,LCD,none,731,980670,286.4173228346457,69.17647058823529
1917,1802,0.6,101,253,590,696,14,7,3,No,4,hepta,high,Dual,0.0,9.0,10.2724609375,Touch,none,813,149270,33.18335208098988,600.6666666666666
1918,772,0.6,97,317,1805,2782,7,0,17,No,4,hepta,medium,Dual,0.0,11.0,22.8857421875,LCD,none,1041,572185,inf,45.411764705882355
1919,1318,0.1,136,183,661,755,18,3,9,Yes,4,dual,high,Single,1.0,7.0,44.859375,LCD,n,699,120963,86.74540682414698,146.44444444444446
1920,591,0.9,90,892,1603,3746,5,0,5,Yes,4,hexa,low,Dual,1.0,17.0,15.765625,Touch,none,1029,1429876,inf,118.2
1921,569,0.3,124,388,605,2651,17,7,4,Yes,2,single,high,Dual,0.0,1.0,40.17578125,LCD,none,669,234740,34.02699662542182,142.25
1922,764,0.5,124,52,539,1341,19,1,12,No,4,octa,medium,Dual,9.0,11.0,44.4111328125,LCD,none,776,28028,212.20472440944883,63.666666666666664
1923,1056,0.7,101,914,979,2651,15,5,3,Yes,4,triple,medium,Dual,8.0,11.0,36.55078125,Touch,a,856,894806,77.08661417322836,352.0
1924,1982,0.2,80,287,593,1824,13,3,14,Yes,4,penta,medium,Single,2.0,20.0,11.9384765625,Touch,a,1026,170191,77.82152230971128,141.57142857142858
1925,1830,0.8,160,773,1353,1905,16,3,19,Yes,3,hexa,low,Single,5.0,6.0,14.5634765625,Touch,a,886,1045869,177.55905511811022,96.3157894736842
1926,1122,0.3,156,675,1163,1456,9,3,20,No,4,hepta,low,Single,0.0,14.0,39.5419921875,Touch,none,755,785025,152.6246719160105,56.1
1927,1023,0.7,153,367,1985,3155,11,10,7,Yes,4,hepta,low,Single,2.0,8.0,62.37109375,Touch,b,1120,728495,78.14960629921259,146.14285714285714
1928,1283,1.0,93,510,980,773,17,7,2,Yes,4,triple,high,Dual,8.0,15.0,32.6640625,Touch,none,711,499800,55.118110236220474,641.5
1929,1602,0.1,99,1325,1800,1829,18,17,13,No,4,hepta,medium,Dual,0.0,7.0,34.568359375,LCD,none,995,2385000,41.685965724872624,123.23076923076923
1930,732,0.4,163,1661,1836,3883,12,2,5,Yes,4,octa,medium,Single,5.0,7.0,31.6328125,LCD,a,865,3049596,361.4173228346457,146.4
1931,1854,0.4,195,665,718,1675,14,12,9,No,4,single,low,Dual,0.0,0.0,32.474609375,LCD,b,584,477470,23.556430446194227,206.0
1932,718,0.4,93,662,997,1601,10,9,12,Yes,4,triple,medium,Dual,1.0,12.0,30.0849609375,Touch,n,765,660014,43.61329833770778,59.833333333333336
1933,897,0.6,154,0,994,1958,7,5,7,Yes,4,octa,medium,Single,3.0,10.0,2.576171875,Touch,none,887,0,78.26771653543308,128.14285714285714
1934,1405,0.3,107,284,1036,2376,19,6,11,No,2,quad,medium,Single,0.0,7.0,8.4501953125,Touch,none,866,294224,67.9790026246719,127.72727272727273
1935,798,0.5,110,661,1951,1647,12,2,3,No,4,dual,low,Dual,6.0,12.0,21.23828125,LCD,none,870,1289611,384.0551181102362,266.0
