id,battery_power,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,talk_time,bluetooth,gen,cores,speed,sim,f_camera,camera,memory,screen,wifi,price,cores_ord,speed_ord,wifi_ord,sim_ord,bluetooth_bin,screen_bin
1716,869,0.6,197,519,533,3249,19,0,12,No,2,hepta,medium,Single,0.0,3.0,2812,LCD,a,1065,7,2,5,2,0,0
1717,1337,0.7,200,161,1029,3242,10,1,20,Yes,2,quad,high,Dual,0.0,1.0,5616,Touch,none,783,4,3,1,1,1,1
1718,637,0.6,194,1080,1289,2725,15,10,7,Yes,2,quad,low,Dual,2.0,6.0,28312,LCD,none,721,4,1,1,1,1,0
1719,833,0.3,145,649,1290,586,19,8,19,Yes,4,quad,low,Dual,0.0,2.0,27861,LCD,g,755,4,1,3,1,1,0
1720,1248,0.4,89,71,1686,2454,9,8,13,No,4,triple,high,Single,6.0,8.0,9392,Touch,none,1107,3,3,1,2,0,1
1721,1174,1.0,147,744,1244,804,17,14,16,Yes,2,quad,low,Single,7.0,20.0,30264,Touch,b,523,4,1,4,2,1,1
1722,1831,0.2,148,437,1113,2460,10,5,18,Yes,4,hepta,high,Single,3.0,14.0,44287,LCD,none,992,7,3,1,2,1,0
1723,1002,0.1,146,115,1111,1295,18,15,17,No,3,single,high,Dual,7.0,10.0,27383,LCD,b,591,1,3,4,1,0,0
1724,1010,0.9,139,547,957,2625,15,11,12,Yes,4,penta,medium,Dual,2.0,3.0,8536,Touch,none,755,5,2,1,1,1,1
1725,1117,0.1,177,495,1035,1999,15,9,2,Yes,3,dual,low,Dual,2.0,19.0,21812,LCD,b,573,2,1,4,1,1,0
1726,990,0.9,153,1466,1717,2698,11,8,6,Yes,3,dual,high,Dual,3.0,7.0,15415,LCD,none,937,2,3,1,1,1,0
1727,1564,0.1,129,117,1115,3742,13,3,13,No,4,hexa,medium,Single,5.0,16.0,26294,Touch,none,1204,6,2,1,2,0,1
1728,1065,0.1,158,760,1722,1193,16,13,20,No,4,penta,high,Dual,0.0,3.0,21261,LCD,a,770,5,3,5,1,0,0
1729,1982,0.1,129,764,1873,3511,16,14,15,No,3,hepta,medium,Single,12.0,16.0,23928,Touch,a,1159,7,2,5,2,0,1
1730,1607,1.0,192,776,1005,885,11,1,14,No,4,dual,medium,Dual,6.0,8.0,20183,Touch,none,885,2,2,1,1,0,1
1731,1066,0.5,167,53,1504,1044,8,7,11,No,4,penta,high,Dual,6.0,7.0,5733,LCD,none,807,5,3,1,1,0,0
1732,681,0.9,194,371,1702,2548,6,1,5,No,4,penta,low,Dual,12.0,19.0,17730,LCD,a,1035,5,1,5,1,0,0
1733,1163,0.9,132,728,818,2940,13,0,15,Yes,4,dual,medium,Dual,0.0,1.0,19821,LCD,n,742,2,2,2,1,1,0
1734,1285,0.8,199,1791,1896,3966,17,15,2,No,4,penta,low,Dual,4.0,7.0,11485,Touch,b,1379,5,1,4,1,0,1
1735,753,0.1,121,606,1316,3484,11,10,16,Yes,4,octa,low,Single,11.0,20.0,48621,LCD,none,1125,8,1,1,2,1,0
1736,1779,0.8,90,1225,1717,1246,12,2,20,Yes,2,single,high,Dual,2.0,3.0,5570,Touch,none,876,1,3,1,1,1,1
1737,987,0.5,83,419,736,2757,17,12,15,Yes,4,triple,medium,Single,4.0,8.0,52615,Touch,none,1129,3,2,1,2,1,1
1738,511,0.6,136,367,1264,2378,18,3,4,No,4,triple,low,Dual,15.0,18.0,24360,LCD,none,1014,3,1,1,1,0,0
1739,1044,0.7,104,1230,1263,1794,18,7,19,No,4,hexa,medium,Single,4.0,5.0,12213,Touch,g,903,6,2,3,2,0,1
1740,1855,0.6,187,267,1161,3933,7,0,7,No,3,octa,low,Single,5.0,18.0,32469,LCD,g,1342,8,1,3,2,0,0
1741,946,0.1,186,273,891,1637,7,3,6,Yes,3,hexa,medium,Single,9.0,10.0,26516,LCD,b,636,6,2,4,2,1,0
1742,657,0.1,110,705,1905,783,6,1,11,Yes,3,octa,medium,Dual,2.0,8.0,21417,Touch,none,657,8,2,1,1,1,1
1743,1673,0.5,182,214,679,3094,12,4,20,Yes,2,penta,medium,Single,2.0,6.0,42823,LCD,none,805,5,2,1,2,1,0
1744,731,0.5,130,424,1032,1774,12,8,10,Yes,4,octa,low,Dual,0.0,0.0,28664,LCD,none,843,8,1,1,1,1,0
1745,926,0.8,161,84,793,256,18,7,2,Yes,4,hepta,low,Single,6.0,14.0,59577,LCD,b,514,7,1,4,2,1,0
1746,1261,0.3,86,605,1429,1365,9,3,16,No,4,dual,low,Single,3.0,9.0,52314,LCD,a,750,2,1,5,2,0,0
1747,618,0.2,188,1175,1586,2339,19,2,10,No,4,triple,medium,Single,11.0,20.0,45634,Touch,none,705,3,2,1,2,0,1
1748,936,0.2,129,657,938,2049,12,8,5,Yes,4,dual,high,Single,5.0,6.0,57572,Touch,none,768,2,3,1,2,1,1
1749,1485,0.8,158,371,1023,3241,14,11,11,Yes,4,penta,low,Dual,0.0,1.0,28215,Touch,none,1017,5,1,1,1,1,1
1750,1339,0.5,80,833,1441,867,8,3,3,Yes,4,quad,low,Dual,10.0,11.0,21545,Touch,none,900,4,1,1,1,1,1
1751,508,0.7,82,102,1195,2175,14,4,14,Yes,2,penta,medium,Single,1.0,9.0,50704,LCD,b,645,5,2,4,2,1,0
1752,1938,0.5,121,1299,1935,3497,18,10,18,Yes,2,dual,low,Dual,5.0,9.0,44632,Touch,none,1141,2,1,1,1,1,1
1753,995,0.1,104,258,1889,609,11,3,5,No,3,quad,medium,Dual,1.0,3.0,10741,LCD,a,545,4,2,5,1,0,0
1754,1086,0.2,111,56,1150,3285,11,5,17,Yes,4,hexa,medium,Dual,0.0,1.0,43251,Touch,none,1502,6,2,1,1,1,1
1755,1322,0.1,157,443,708,3684,15,8,6,No,4,single,high,Dual,1.0,3.0,35590,LCD,none,1314,1,3,1,1,0,0
1756,1864,0.1,181,1279,1793,3586,19,9,8,No,2,hexa,medium,Dual,2.0,6.0,57133,LCD,n,1342,6,2,2,1,0,0
1757,1944,0.5,92,313,712,2322,19,8,7,Yes,4,quad,low,Single,1.0,9.0,26671,LCD,g,1275,4,1,3,2,1,0
1758,581,0.2,180,523,565,354,10,4,13,No,4,dual,low,Single,5.0,10.0,56762,Touch,a,591,2,1,5,2,0,1
1759,1020,0.7,128,919,1482,3204,18,1,9,Yes,4,quad,low,Dual,3.0,4.0,28065,LCD,g,1179,4,1,3,1,1,0
1760,1936,0.1,139,570,1021,1400,17,7,3,No,2,triple,medium,Single,2.0,3.0,44439,LCD,b,674,3,2,4,2,0,0
1761,1329,0.6,198,380,682,2308,11,10,9,Yes,4,octa,medium,Single,5.0,6.0,23583,Touch,none,949,8,2,1,2,1,1
1762,808,0.5,105,119,529,1082,15,5,10,Yes,3,octa,low,Dual,3.0,15.0,46377,LCD,b,447,8,1,4,1,1,0
1763,994,0.9,164,296,839,3104,17,7,11,No,2,dual,medium,Dual,4.0,17.0,40807,LCD,none,926,2,2,1,1,0,0
1764,1811,0.2,82,358,614,2847,9,2,4,Yes,4,dual,medium,Single,3.0,8.0,22506,LCD,n,935,2,2,2,2,1,0
1765,765,0.3,88,1364,1851,2256,6,1,19,Yes,2,octa,high,Single,3.0,11.0,44747,Touch,g,756,8,3,3,2,1,1
1766,993,0.4,106,424,1639,1113,14,1,6,Yes,2,hepta,high,Dual,0.0,13.0,16550,LCD,a,641,7,3,5,1,1,0
1767,1136,0.5,150,961,1030,3210,10,3,8,Yes,3,hexa,medium,Single,15.0,19.0,32730,Touch,b,1092,6,2,4,2,1,1
1768,719,0.4,113,431,1727,3990,14,9,12,Yes,4,hexa,low,Dual,0.0,9.0,23469,Touch,g,917,6,1,3,1,1,1
1769,733,0.3,105,950,1739,984,17,4,9,Yes,3,hepta,low,Dual,0.0,10.0,64068,LCD,a,522,7,1,5,1,1,0
1770,1946,0.3,123,647,1849,3117,6,0,2,No,3,octa,high,Dual,8.0,19.0,8360,LCD,none,862,8,3,1,1,0,0
1771,1230,0.7,111,1960,1963,1622,18,17,16,Yes,4,hepta,medium,Single,0.0,2.0,48398,Touch,g,1112,7,2,3,2,1,1
1772,1577,0.1,105,116,1432,2967,7,3,7,No,4,triple,medium,Dual,0.0,7.0,64510,Touch,b,1170,3,2,4,1,0,1
1773,1514,0.6,138,306,538,1037,15,3,15,Yes,4,triple,medium,Single,3.0,4.0,12740,LCD,g,737,3,2,3,2,1,0
1774,579,1.0,89,808,1517,2908,12,4,11,Yes,2,octa,high,Single,3.0,10.0,7276,LCD,a,558,8,3,5,2,1,0
1775,574,0.9,126,94,1334,1167,5,3,19,Yes,4,dual,high,Single,1.0,3.0,30092,LCD,none,675,2,3,1,2,1,0
1776,1072,0.4,114,380,877,2715,15,9,16,Yes,2,octa,medium,Dual,6.0,16.0,19175,Touch,none,692,8,2,1,1,1,1
1777,843,0.9,119,593,732,1734,17,8,14,No,2,hepta,medium,Dual,1.0,4.0,16562,LCD,b,644,7,2,4,1,0,0
1778,1492,0.9,85,1684,1746,2259,14,12,19,Yes,2,triple,medium,Single,5.0,7.0,11530,Touch,a,861,3,2,5,2,1,1
1779,1807,0.2,125,1221,1415,2921,8,5,17,Yes,2,triple,high,Single,0.0,0.0,16399,Touch,none,1208,3,3,1,2,1,1
1780,909,0.1,146,410,1643,1244,14,10,16,Yes,2,triple,low,Dual,7.0,9.0,47414,Touch,none,632,3,1,1,1,1,1
1781,1876,1.0,98,600,1211,3132,17,0,2,No,4,triple,medium,Dual,9.0,19.0,64600,Touch,g,874,3,2,3,1,0,1
1782,1436,0.3,106,189,1411,2488,8,4,8,Yes,4,penta,high,Dual,3.0,4.0,23326,LCD,none,867,5,3,1,1,1,0
1783,1251,0.7,133,308,591,1052,11,9,11,No,4,hexa,low,Dual,10.0,16.0,29712,LCD,none,742,6,1,1,1,0,0
1784,636,0.9,152,148,742,2927,15,6,3,No,4,dual,low,Single,8.0,15.0,28464,LCD,none,759,2,1,1,2,0,0
1785,1354,0.5,136,297,918,2090,5,1,13,Yes,4,quad,low,Dual,3.0,6.0,26533,Touch,none,1069,4,1,1,1,1,1
1786,930,0.5,190,1050,1726,2131,7,2,6,Yes,4,quad,low,Dual,3.0,16.0,34484,LCD,a,891,4,1,5,1,1,0
1787,1830,0.3,117,1191,1882,3362,13,10,11,Yes,4,single,medium,Single,7.0,11.0,47276,LCD,none,1221,1,2,1,2,1,0
1788,1424,0.6,80,1399,1663,1053,14,11,16,No,4,quad,low,Dual,16.0,18.0,23334,Touch,g,1114,4,1,3,1,0,1
1789,583,0.9,88,1658,1794,1799,16,9,7,Yes,2,octa,low,Dual,1.0,2.0,51335,Touch,none,670,8,1,1,1,1,1
1790,648,0.4,109,1153,1817,3124,5,0,13,Yes,4,penta,low,Dual,9.0,20.0,54696,LCD,none,1199,5,1,1,1,1,0
1791,1203,0.9,109,35,510,1672,17,13,19,Yes,4,dual,low,Dual,0.0,12.0,11717,Touch,none,747,2,1,1,1,1,1
1792,1777,0.2,100,553,874,1552,10,8,10,No,3,quad,medium,Dual,0.0,7.0,15628,Touch,none,918,4,2,1,1,0,1
1793,1299,0.5,83,46,908,1938,19,8,5,Yes,3,hexa,high,Dual,0.0,6.0,64331,LCD,b,627,6,3,4,1,1,0
1794,1494,0.4,129,207,1177,3202,13,1,14,No,4,dual,medium,Single,2.0,9.0,47601,LCD,none,1072,2,2,1,2,0,0
1795,527,0.9,128,67,1924,1302,13,7,13,No,2,single,low,Dual,4.0,11.0,52969,LCD,none,554,1,1,1,1,0,0
1796,793,0.4,179,818,1006,2296,12,0,5,Yes,4,quad,high,Dual,1.0,2.0,64344,Touch,none,846,4,3,1,1,1,1
1797,873,0.6,152,1257,1411,575,15,8,7,Yes,3,hepta,low,Dual,6.0,9.0,8404,LCD,b,616,7,1,4,1,1,0
1798,722,1.0,93,138,1371,2359,13,6,3,No,2,hexa,medium,Single,12.0,20.0,12647,LCD,none,759,6,2,1,2,0,0
1799,1250,0.4,167,11,1020,3314,6,5,6,Yes,4,penta,medium,Single,14.0,18.0,20810,Touch,a,936,5,2,5,2,1,1
1800,1358,0.6,147,889,1635,440,14,10,13,No,3,triple,medium,Single,0.0,1.0,60395,LCD,none,670,3,2,1,2,0,0
1801,1035,1.0,173,831,1709,2002,17,8,5,Yes,3,hexa,medium,Dual,8.0,10.0,11851,Touch,none,774,6,2,1,1,1,1
1802,1289,0.9,161,713,1854,3167,14,8,20,No,4,hexa,low,Dual,3.0,17.0,16425,Touch,none,954,6,1,1,1,0,1
1803,1445,0.4,82,527,1393,3480,17,16,17,No,3,dual,medium,Dual,2.0,6.0,37753,Touch,g,1045,2,2,3,1,0,1
1804,1702,0.6,107,1284,1643,595,10,0,19,Yes,4,dual,high,Dual,12.0,19.0,47865,LCD,g,986,2,3,3,1,1,0
1805,534,0.2,85,911,1220,2466,5,3,18,No,2,penta,low,Dual,4.0,16.0,2616,Touch,n,942,5,1,2,1,0,1
1806,628,0.2,87,1047,1534,1337,12,7,14,Yes,2,hexa,medium,Single,5.0,6.0,60452,Touch,none,569,6,2,1,2,1,1
1807,713,0.8,98,123,1477,1462,19,18,13,No,3,single,medium,Dual,4.0,17.0,53495,LCD,a,714,1,2,5,1,0,0
1808,1207,0.3,112,406,681,503,7,3,5,No,3,octa,low,Single,0.0,0.0,58818,Touch,none,576,8,1,1,2,0,1
1809,683,0.1,197,927,1135,2066,9,0,15,Yes,2,hepta,medium,Single,7.0,8.0,30444,LCD,none,620,7,2,1,2,1,0
1810,594,0.1,196,407,528,708,17,5,17,Yes,2,penta,high,Single,1.0,2.0,27739,Touch,a,493,5,3,5,2,1,1
1811,537,0.3,103,1041,1430,2029,10,5,12,Yes,4,hepta,medium,Single,1.0,2.0,55599,Touch,g,700,7,2,3,2,1,1
1812,1565,0.1,121,781,1364,308,19,17,7,Yes,3,penta,low,Single,0.0,1.0,38413,Touch,a,750,5,1,5,2,1,1
1813,1052,0.8,195,1191,1839,552,6,1,11,No,2,quad,low,Single,1.0,16.0,6007,LCD,a,691,4,1,5,2,0,0
1814,713,0.7,89,103,1760,2082,15,10,12,No,4,dual,medium,Single,4.0,8.0,63407,LCD,none,1006,2,2,1,2,0,0
1815,1766,0.6,141,125,1227,3314,9,7,17,Yes,2,penta,low,Dual,1.0,7.0,17001,LCD,b,1147,5,1,4,1,1,0
1816,584,0.4,199,919,1343,3996,12,9,17,Yes,4,quad,medium,Dual,1.0,4.0,19608,Touch,a,1467,4,2,5,1,1,1
1817,1541,0.5,109,536,1656,1795,7,3,4,Yes,4,quad,medium,Dual,6.0,10.0,5649,Touch,a,1101,4,2,5,1,1,1
1818,837,0.2,104,638,1831,594,16,6,20,No,3,penta,high,Dual,1.0,15.0,51735,LCD,b,623,5,3,4,1,0,0
1819,935,0.1,155,639,1087,2473,10,4,9,Yes,4,penta,low,Dual,3.0,12.0,58298,LCD,n,827,5,1,2,1,1,0
1820,665,0.1,185,496,1804,690,5,2,15,Yes,4,penta,low,Single,0.0,2.0,31344,LCD,none,829,5,1,1,2,1,0
1821,680,0.4,157,686,1418,3845,15,1,4,Yes,4,dual,high,Single,13.0,17.0,34429,Touch,b,1091,2,3,4,2,1,1
1822,877,0.1,195,1064,1985,2004,11,8,9,No,4,hepta,medium,Dual,0.0,0.0,17521,Touch,a,954,7,2,5,1,0,1
1823,1493,0.5,102,240,1414,2083,19,15,20,No,2,penta,medium,Dual,13.0,16.0,53604,Touch,a,809,5,2,5,1,0,1
1824,1762,0.1,83,525,704,2661,9,7,4,No,4,hexa,low,Single,3.0,14.0,26074,Touch,none,921,6,1,1,2,0,1
1825,842,1.0,124,348,730,1903,8,4,14,Yes,2,triple,medium,Dual,4.0,10.0,57676,Touch,none,754,3,2,1,1,1,1
1826,925,0.2,196,1262,1520,2466,8,0,5,Yes,3,single,medium,Single,9.0,14.0,56543,LCD,none,1003,1,2,1,2,1,0
1827,1692,0.9,106,1899,1904,3779,9,3,7,No,4,single,medium,Single,4.0,17.0,2414,Touch,a,1259,1,2,5,2,0,1
1828,1576,0.7,139,258,789,3904,5,1,7,Yes,3,triple,medium,Single,8.0,17.0,5252,Touch,g,1181,3,2,3,2,1,1
1829,1065,0.3,162,1188,1948,265,8,0,12,No,4,hexa,medium,Dual,4.0,8.0,48560,LCD,none,716,6,2,1,1,0,0
1830,958,0.4,200,730,751,1417,10,4,19,Yes,4,single,medium,Single,9.0,12.0,60324,LCD,a,841,1,2,5,2,1,0
1831,623,0.3,197,484,1238,1769,10,1,16,Yes,4,hepta,low,Single,6.0,12.0,26228,LCD,none,771,7,1,1,2,1,0
1832,897,0.4,171,547,1852,2948,12,3,5,No,2,single,medium,Dual,1.0,2.0,18007,LCD,g,716,1,2,3,1,0,0
1833,1110,0.1,152,800,1455,2572,16,5,16,No,4,triple,medium,Single,4.0,16.0,41788,LCD,g,988,3,2,3,2,0,0
1834,616,0.8,150,347,513,3267,17,9,19,Yes,4,hepta,medium,Single,3.0,4.0,21099,LCD,none,1164,7,2,1,2,1,0
1835,1680,0.7,168,679,1231,1459,15,3,2,Yes,4,quad,medium,Dual,6.0,7.0,37552,Touch,none,874,4,2,1,1,1,1
1836,1715,0.3,94,1224,1676,1633,15,10,5,No,4,octa,medium,Single,0.0,6.0,12780,Touch,a,1039,8,2,5,2,0,1
1837,983,0.1,130,948,1205,2052,5,3,6,No,4,quad,low,Dual,0.0,11.0,45108,LCD,a,771,4,1,5,1,0,0
1838,720,0.8,165,366,1234,1086,14,7,3,Yes,4,quad,low,Dual,12.0,14.0,14353,Touch,none,688,4,1,1,1,1,1
1839,1660,0.8,169,223,1777,2402,12,10,14,No,4,dual,low,Single,2.0,3.0,24531,Touch,a,1141,2,1,5,2,0,1
1840,1564,0.7,108,1619,1962,3376,7,0,7,No,2,dual,medium,Dual,1.0,2.0,42362,Touch,none,954,2,2,1,1,0,1
1841,592,0.9,103,332,970,1507,5,0,4,No,2,hepta,low,Dual,1.0,10.0,52455,LCD,b,475,7,1,4,1,0,0
1842,969,0.6,158,167,909,641,9,1,8,No,4,triple,medium,Dual,2.0,7.0,44452,LCD,a,676,3,2,5,1,0,0
1843,1356,0.8,131,782,951,3451,5,2,17,Yes,3,single,low,Dual,0.0,19.0,35595,Touch,a,477,1,1,5,1,1,1
1844,504,0.5,189,881,1129,1607,15,0,10,Yes,3,hepta,medium,Single,8.0,9.0,14685,Touch,a,673,7,2,5,2,1,1
1845,1546,0.2,101,91,1317,3521,15,11,9,Yes,4,single,low,Dual,3.0,4.0,6408,LCD,none,1256,1,1,1,1,1,0
1846,689,0.8,147,487,722,1241,9,0,16,No,4,dual,high,Dual,3.0,6.0,7712,LCD,none,787,2,3,1,1,0,0
1847,1685,0.6,137,120,1429,881,6,3,17,No,2,hepta,low,Single,14.0,15.0,16595,Touch,b,661,7,1,4,2,0,1
1848,1792,0.3,170,1626,1913,2563,18,14,15,Yes,4,hepta,medium,Single,3.0,8.0,62301,LCD,g,1239,7,2,3,2,1,0
1849,1786,0.1,123,74,865,3033,14,11,17,No,2,triple,medium,Single,11.0,14.0,61801,Touch,none,812,3,2,1,2,0,1
1850,1944,0.2,132,634,1079,769,19,13,3,No,4,hepta,low,Dual,9.0,10.0,59430,LCD,a,679,7,1,5,1,0,0
1851,1077,0.6,131,334,1079,3454,17,11,2,Yes,4,quad,high,Single,13.0,14.0,49911,LCD,g,868,4,3,3,2,1,0
1852,648,0.1,195,931,1811,819,10,3,4,Yes,4,quad,medium,Single,1.0,4.0,60808,LCD,none,842,4,2,1,2,1,0
1853,1702,0.6,185,921,1351,435,12,9,3,Yes,2,hexa,low,Dual,8.0,19.0,2210,Touch,b,616,6,1,4,1,1,1
1854,1571,0.9,150,805,956,586,10,9,4,No,2,hepta,high,Single,1.0,3.0,30881,Touch,a,659,7,3,5,2,0,1
1855,856,0.7,125,1057,1931,650,17,0,10,Yes,4,hexa,medium,Dual,14.0,19.0,19997,LCD,n,832,6,2,2,1,1,0
1856,1786,1.0,115,616,912,3038,18,0,14,No,3,quad,high,Single,6.0,15.0,14670,LCD,none,696,4,3,1,2,0,0
1857,914,0.9,198,740,840,3736,14,8,5,Yes,4,penta,low,Single,1.0,4.0,60195,LCD,none,1090,5,1,1,2,1,0
1858,1615,0.9,117,542,678,2948,8,3,3,Yes,3,single,high,Single,3.0,13.0,10072,Touch,none,1037,1,3,1,2,1,1
1859,649,0.8,190,344,1551,739,18,1,2,Yes,4,hepta,medium,Single,4.0,12.0,20070,Touch,none,548,7,2,1,2,1,1
1860,1646,0.6,200,211,1608,686,8,6,11,No,4,dual,high,Single,3.0,5.0,25404,Touch,none,774,2,3,1,2,0,1
1861,1189,0.5,164,79,615,841,13,10,11,Yes,2,dual,medium,Single,5.0,20.0,7092,Touch,none,533,2,2,1,2,1,1
1862,1043,0.2,83,887,893,1183,5,3,8,No,3,octa,high,Single,3.0,17.0,29814,LCD,none,598,8,3,1,2,0,0
1863,1920,0.5,131,670,1152,3943,13,0,4,No,4,triple,low,Dual,3.0,8.0,19262,Touch,none,1306,3,1,1,1,0,1
1864,1220,0.7,109,383,1249,1037,6,4,15,Yes,3,hepta,high,Single,1.0,20.0,54083,LCD,none,675,7,3,1,2,1,0
1865,1748,0.5,114,718,1109,2633,16,0,9,Yes,4,quad,low,Dual,11.0,20.0,53179,LCD,none,1244,4,1,1,1,1,0
1866,907,0.2,160,144,896,3911,13,6,8,Yes,2,triple,high,Dual,7.0,12.0,44690,LCD,none,661,3,3,1,1,1,0
1867,1193,1.0,158,1442,1904,1958,7,5,2,Yes,3,hepta,high,Single,7.0,13.0,20381,LCD,none,1166,7,3,1,2,1,0
1868,1766,0.8,122,291,1318,3297,7,5,16,Yes,4,octa,low,Dual,1.0,4.0,22776,LCD,none,1368,8,1,1,1,1,0
1869,1278,0.8,170,1352,1775,3141,6,2,11,Yes,4,triple,medium,Single,7.0,16.0,24194,Touch,b,1335,3,2,4,2,1,1
1870,1234,0.9,174,209,725,3351,12,9,19,No,2,hexa,medium,Dual,8.0,15.0,17390,LCD,a,764,6,2,5,1,0,0
1871,1961,0.5,100,861,1888,2355,14,7,6,Yes,3,hepta,medium,Single,10.0,20.0,55264,Touch,b,1129,7,2,4,2,1,1
1872,1745,0.9,105,426,1629,1308,5,0,2,No,4,triple,high,Single,0.0,0.0,3278,Touch,none,1000,3,3,1,2,0,1
1873,1442,0.4,127,266,642,991,14,8,7,No,3,penta,low,Dual,1.0,8.0,27589,LCD,none,621,5,1,1,1,0,0
1874,1083,1.0,173,523,542,3248,8,6,6,Yes,4,octa,high,Dual,1.0,2.0,39183,LCD,n,1039,8,3,2,1,1,0
1875,868,0.4,137,40,1311,1519,13,0,2,Yes,2,quad,low,Single,5.0,7.0,5295,LCD,b,494,4,1,4,2,1,0
1876,864,0.3,88,262,1436,493,18,9,10,No,4,hexa,medium,Dual,0.0,1.0,53946,Touch,none,710,6,2,1,1,0,1
1877,1142,0.6,114,623,769,1747,7,0,14,Yes,2,hexa,medium,Single,0.0,0.0,2459,Touch,none,563,6,2,1,2,1,1
1878,608,0.9,94,4,1351,2517,16,8,7,Yes,3,quad,low,Dual,0.0,0.0,64652,Touch,b,852,4,1,4,1,1,1
1879,983,0.9,187,1001,1176,1389,17,8,8,No,4,single,medium,Single,0.0,4.0,53374,Touch,g,789,1,2,3,2,0,1
1880,1720,0.8,188,334,896,2522,10,5,2,No,4,penta,medium,Single,18.0,20.0,2607,LCD,b,843,5,2,4,2,0,0
1881,1802,0.5,116,453,963,1885,10,9,7,Yes,3,penta,medium,Dual,8.0,16.0,27760,Touch,none,1021,5,2,1,1,1,1
1882,591,0.5,196,952,1726,704,14,5,4,No,4,hepta,medium,Dual,18.0,20.0,16639,Touch,a,759,7,2,5,1,0,1
1883,1205,0.1,163,321,1870,953,18,11,20,Yes,2,hexa,high,Single,5.0,10.0,10489,Touch,b,679,6,3,4,2,1,1
1884,1369,0.6,108,1451,1469,3206,16,15,4,Yes,2,single,medium,Dual,3.0,18.0,28504,LCD,none,1164,1,2,1,1,1,0
1885,713,0.1,94,1048,1123,928,12,10,9,No,2,single,low,Dual,0.0,14.0,42306,LCD,b,627,1,1,4,1,0,0
1886,1082,1.0,101,398,724,2177,12,2,17,No,2,quad,high,Dual,11.0,20.0,2859,Touch,none,435,4,3,1,1,0,1
1887,1719,0.1,187,417,520,2610,10,1,11,Yes,3,triple,medium,Dual,0.0,1.0,52407,Touch,n,1080,3,2,2,1,1,1
1888,1544,0.1,186,470,844,489,9,4,2,No,4,hepta,high,Single,18.0,20.0,12011,LCD,g,756,7,3,3,2,0,0
1889,1090,0.6,128,1217,1670,3839,17,3,11,Yes,4,octa,high,Single,1.0,8.0,8205,LCD,a,1153,8,3,5,2,1,0
1890,1991,0.1,181,298,1037,1861,8,5,17,No,4,single,high,Single,3.0,13.0,14925,Touch,g,999,1,3,3,2,0,1
1891,1367,0.8,176,36,642,299,6,2,10,No,2,dual,high,Single,4.0,6.0,56400,Touch,none,391,2,3,1,2,0,1
1892,1179,0.3,182,85,1451,340,16,5,16,Yes,4,dual,low,Single,7.0,12.0,32638,LCD,none,698,2,1,1,2,1,0
1893,721,0.2,102,655,1255,3606,10,0,5,Yes,4,penta,high,Dual,1.0,18.0,15329,Touch,g,1215,5,3,3,1,1,1
1894,1549,0.7,91,167,990,799,7,3,9,Yes,3,quad,medium,Dual,0.0,4.0,62941,LCD,a,482,4,2,5,1,1,0
1895,1349,0.9,134,212,623,2367,11,7,10,Yes,3,hexa,medium,Dual,3.0,12.0,46640,LCD,a,635,6,2,5,1,1,0
1896,1799,0.6,123,617,1386,445,10,8,10,No,4,triple,medium,Single,1.0,9.0,30800,Touch,none,761,3,2,1,2,0,1
1897,1075,0.2,122,271,1769,3927,8,3,7,No,3,single,low,Dual,2.0,16.0,11737,LCD,none,1159,1,1,1,1,0,0
1898,684,1.0,157,159,1738,3756,17,5,12,Yes,4,penta,low,Dual,3.0,9.0,63679,Touch,g,1081,5,1,3,1,1,1
1899,1837,0.9,162,786,872,770,14,1,15,No,2,quad,low,Single,9.0,20.0,36217,LCD,b,602,4,1,4,2,0,0
1900,1619,0.4,138,46,562,1641,7,2,13,Yes,4,single,medium,Single,2.0,9.0,21616,LCD,none,1069,1,2,1,2,1,0
1901,965,0.9,197,645,1275,2343,17,12,15,Yes,3,octa,medium,Single,1.0,2.0,13402,LCD,none,677,8,2,1,2,1,0
1902,730,0.7,122,1371,1677,2787,10,8,7,No,3,quad,medium,Single,9.0,15.0,9620,LCD,g,1057,4,2,3,2,0,0
1903,1361,1.0,169,881,1382,2495,8,7,16,Yes,2,penta,medium,Single,1.0,2.0,47434,LCD,n,786,5,2,2,2,1,0
1904,1494,0.8,158,449,790,3208,11,9,4,No,4,penta,medium,Single,3.0,4.0,45423,LCD,none,1226,5,2,1,2,0,0
1905,1027,1.0,146,338,534,1234,7,4,14,Yes,3,hepta,low,Single,7.0,11.0,18463,LCD,g,818,7,1,3,2,1,0
1906,1807,0.2,97,1332,1814,1069,7,6,7,No,4,octa,low,Dual,0.0,0.0,38259,LCD,none,1292,8,1,1,1,0,0
1907,709,0.1,130,119,1531,3568,16,14,3,No,2,penta,high,Dual,1.0,11.0,11396,LCD,b,673,5,3,4,1,0,0
1908,689,0.5,103,256,823,3585,10,1,10,No,3,penta,medium,Single,2.0,11.0,45790,LCD,none,1154,5,2,1,2,0,0
1909,955,0.6,155,428,1254,1974,14,1,18,Yes,3,quad,low,Single,2.0,10.0,2879,Touch,none,710,4,1,1,2,1,1
1910,1872,0.6,111,1546,1879,2419,15,5,19,Yes,2,triple,medium,Single,5.0,14.0,35823,LCD,none,925,3,2,1,2,1,0
